"Time","Date","---","Sensor Name","Data"
"12:25:58","7/11/17","DATA","ACCEL_X:","-0.66"
"12:25:58","7/11/17","DATA","ACCEL_X:","-0.66"
"12:25:59","7/11/17","DATA","ACCEL_X:","-0.67"
"12:26:00","7/11/17","DATA","ACCEL_X:","-0.67"
"12:26:00","7/11/17","DATA","ACCEL_X:","-0.67"
"12:26:01","7/11/17","DATA","ACCEL_X:","-0.68"
"12:26:01","7/11/17","DATA","ACCEL_X:","-0.68"
"12:26:02","7/11/17","DATA","ACCEL_X:","-0.68"
"12:26:02","7/11/17","DATA","ACCEL_X:","-0.68"
"12:26:03","7/11/17","DATA","ACCEL_X:","-0.69"
"12:26:04","7/11/17","DATA","ACCEL_X:","-0.69"
"12:26:04","7/11/17","DATA","ACCEL_X:","-0.69"
"12:26:05","7/11/17","DATA","ACCEL_X:","-0.70"
"12:26:05","7/11/17","DATA","ACCEL_X:","-0.70"
"12:26:06","7/11/17","DATA","ACCEL_X:","-0.70"
"12:26:07","7/11/17","DATA","ACCEL_X:","-0.70"
"12:26:07","7/11/17","DATA","ACCEL_X:","-0.71"
"12:26:08","7/11/17","DATA","ACCEL_X:","-0.71"
"12:26:08","7/11/17","DATA","ACCEL_X:","-0.71"
"12:26:09","7/11/17","DATA","ACCEL_X:","-0.72"
"12:26:09","7/11/17","DATA","ACCEL_X:","-0.72"
"12:26:10","7/11/17","DATA","ACCEL_X:","-0.72"
"12:26:11","7/11/17","DATA","ACCEL_X:","-0.73"
"12:26:11","7/11/17","DATA","ACCEL_X:","-0.73"
"12:26:12","7/11/17","DATA","ACCEL_X:","-0.73"
"12:26:12","7/11/17","DATA","ACCEL_X:","-0.74"
"12:26:13","7/11/17","DATA","ACCEL_X:","-0.74"
"12:26:14","7/11/17","DATA","ACCEL_X:","-0.74"
"12:26:14","7/11/17","DATA","ACCEL_X:","-0.74"
"12:26:15","7/11/17","DATA","ACCEL_X:","-0.75"
"12:26:15","7/11/17","DATA","ACCEL_X:","-0.75"
"12:26:16","7/11/17","DATA","ACCEL_X:","-0.75"
"12:26:16","7/11/17","DATA","ACCEL_X:","-0.76"
"12:26:17","7/11/17","DATA","ACCEL_X:","-0.76"
"12:26:18","7/11/17","DATA","ACCEL_X:","-0.76"
"12:26:18","7/11/17","DATA","ACCEL_X:","-0.76"
"12:26:19","7/11/17","DATA","ACCEL_X:","-0.77"
"12:26:19","7/11/17","DATA","ACCEL_X:","-0.77"
"12:26:20","7/11/17","DATA","ACCEL_X:","-0.77"
"12:26:20","7/11/17","DATA","ACCEL_X:","-0.78"
"12:26:21","7/11/17","DATA","ACCEL_X:","-0.78"
"12:26:22","7/11/17","DATA","ACCEL_X:","-0.78"
"12:26:22","7/11/17","DATA","ACCEL_X:","-0.79"
"12:26:23","7/11/17","DATA","ACCEL_X:","-0.79"
"12:26:23","7/11/17","DATA","ACCEL_X:","-0.79"
"12:26:24","7/11/17","DATA","ACCEL_X:","-0.80"
"12:26:25","7/11/17","DATA","ACCEL_X:","-0.80"
"12:26:25","7/11/17","DATA","ACCEL_X:","-0.80"
"12:26:26","7/11/17","DATA","ACCEL_X:","-0.80"
"12:26:26","7/11/17","DATA","ACCEL_X:","-0.81"
"12:26:27","7/11/17","DATA","ACCEL_X:","-0.81"
"12:26:27","7/11/17","DATA","ACCEL_X:","-0.81"
"12:26:28","7/11/17","DATA","ACCEL_X:","-0.82"
"12:26:29","7/11/17","DATA","ACCEL_X:","-0.82"
"12:26:29","7/11/17","DATA","ACCEL_X:","-0.82"
"12:26:30","7/11/17","DATA","ACCEL_X:","-0.82"
